raw_date,tmax,tmin,day_weather,night_weather,wind_dir,wind_power,Tmax,Tmin,Date,Year,Month,Quarter,Tavg,S_temp,S_weather,S_wind,CCI,SI,SI_score,CCI_owci,CCI_level,SI_level,OWCI_level,CCI_9ma,OWCI_9ma
46267,34℃ ℃,25℃ ℃,多云,多云,南风,1-2级,34.0,25.0,2017-08-20,2017,8,3,29.5,0.36787944117144233,0.95,1.0,40.42196949229687,5.24,71.1453744493392,36.10605138522689,3-正常,3-正常,4-较不舒适,52.83487540548724,56.60239678933682
46268,34℃ ℃,26℃ ℃,多云,多云,南风,1-2级,34.0,26.0,2017-08-21,2017,8,3,30.0,0.32053052101554125,0.95,1.0,36.41092332372478,5.58,69.27312775330397,34.562707706330116,3-正常,3-正常,4-较不舒适,52.84833504328243,56.60570829298563
46269,34℃ ℃,27℃ ℃,多云,多云,南风,1-2级,34.0,27.0,2017-08-22,2017,8,3,30.5,0.2768043211015564,0.95,1.0,32.85939148769914,5.92,67.40088105726872,33.14507601463051,3-正常,3-正常,4-较不舒适,52.84968885960994,56.60771652272829
46270,32℃ ℃,26℃ ℃,阵雨,阵雨,南风,1-2级,32.0,26.0,2017-08-23,2017,8,3,29.0,0.4184863060425645,0.6,1.0,42.933822583995926,4.9,73.01762114537445,34.2972238934109,3-正常,3-正常,4-较不舒适,52.83181358573839,56.600637836421164
46271,32℃ ℃,26℃ ℃,阵雨,阵雨,西南风,1-2级,32.0,26.0,2017-08-24,2017,8,3,29.0,0.4184863060425645,0.6,1.0,42.933822583995926,4.9,73.01762114537445,34.2972238934109,3-正常,3-正常,4-较不舒适,52.81711581066909,56.59577632287078
46272,32℃ ℃,25℃ ℃,多云,多云,南风,1-2级,32.0,25.0,2017-08-25,2017,8,3,28.5,0.47184199249207454,0.95,1.0,49.644750605171566,4.5600000000000005,74.88986784140968,41.87031537067373,3-正常,3-正常,3-正常,52.8115618132085,56.59464040279581
46273,32℃ ℃,25℃ ℃,阵雨,阵雨,东南风,1-2级,32.0,25.0,2017-08-26,2017,8,3,28.5,0.47184199249207454,0.6,1.0,47.927724394283864,4.5600000000000005,74.88986784140968,36.62031537067373,3-正常,3-正常,4-较不舒适,52.80988229556036,56.59493218129647
46274,32℃ ℃,25℃ ℃,阵雨,阵雨,南风,1-2级,32.0,25.0,2017-08-27,2017,8,3,28.5,0.47184199249207454,0.6,1.0,47.927724394283864,4.5600000000000005,74.88986784140968,36.62031537067373,3-正常,3-正常,4-较不舒适,52.80776587230015,56.597105027683625
46275,31℃ ℃,24℃ ℃,阵雨,中雨,南风,1-2级,31.0,24.0,2017-08-28,2017,8,3,27.5,0.5840446884413829,0.525,1.0,58.13218265575942,3.8800000000000003,78.63436123348018,41.306321619332856,3-正常,2-较舒适,3-正常,52.807931317941986,56.59930186702827
46276,28℃ ℃,24℃ ℃,大雨,小雨,南风,1-2级,28.0,24.0,2017-08-29,2017,8,3,26.0,0.7524321560893033,0.45,1.0,73.08612243226584,2.8600000000000003,84.2511013215859,55.93635665397243,3-正常,2-较舒适,3-正常,52.82495918273104,56.60372756582269
46277,30℃ ℃,23℃ ℃,多云,多云,东北风,1-2级,30.0,23.0,2017-08-30,2017,8,3,26.5,0.697676326071031,0.95,1.0,70.74519813742126,3.2,82.37885462555066,56.064606057643175,3-正常,2-较舒适,3-正常,52.83468967528883,56.60631126307675
46278,31℃ ℃,24℃ ℃,多云,多云,东北风,1-2级,31.0,24.0,2017-08-31,2017,8,3,27.5,0.5840446884413829,0.95,1.0,60.003207551231874,3.8800000000000003,78.63436123348018,47.68132161933285,3-正常,2-较舒适,3-正常,52.8454502162119,56.60989850427595
46279,32℃ ℃,23℃ ℃,晴,晴,东北风,1-2级,32.0,23.0,2017-09-01,2017,9,3,27.5,0.5840446884413829,1.0,1.0,60.16697663043629,3.8800000000000003,78.63436123348018,47.600999720019544,3-正常,2-较舒适,3-正常,52.84720671406896,56.60279487811575
46280,33℃ ℃,24℃ ℃,多云,晴,东北风,3-4级,33.0,24.0,2017-09-02,2017,9,3,28.5,0.47184199249207454,0.975,0.65,49.343973505241394,3.685,79.70814977973568,37.643533390298344,3-正常,2-较舒适,4-较不舒适,52.854896328966326,56.60344001120051
46281,34℃ ℃,23℃ ℃,晴,晴,西北风,1-2级,34.0,23.0,2017-09-03,2017,9,3,28.5,0.47184199249207454,1.0,1.0,49.88088454528577,4.5600000000000005,74.88986784140968,40.28642705054159,3-正常,3-正常,3-正常,52.86945654074484,56.605612535973904
46282,35℃ ℃,25℃ ℃,晴,晴,东北风,1-2级,35.0,25.0,2017-09-04,2017,9,3,30.0,0.32053052101554125,1.0,1.0,36.793775777990845,5.58,69.27312775330397,34.584050570498924,3-正常,3-正常,4-较不舒适,52.876185415012195,56.60789922682064
46283,35℃ ℃,25℃ ℃,多云,阵雨,南风,1-2级,35.0,25.0,2017-09-05,2017,9,3,30.0,0.32053052101554125,0.7749999999999999,1.0,35.11506499619231,5.58,69.27312775330397,31.20905057049892,3-正常,3-正常,5-最不舒适,52.87945684887613,56.60191932190009
46284,33℃ ℃,26℃ ℃,晴,阵雨,西南风,1-2级,33.0,26.0,2017-09-06,2017,9,3,29.5,0.36787944117144233,0.8,1.0,39.45283093604476,5.24,71.1453744493392,34.66618611939685,3-正常,3-正常,4-较不舒适,52.879368602726906,56.60180516664895
46285,31℃ ℃,25℃ ℃,小雨,小雨,西南风,3-4级,31.0,25.0,2017-09-07,2017,9,3,28.0,0.5272924240430485,0.65,0.65,52.976348354647016,3.345,81.58039647577093,36.82652087451972,3-正常,2-较舒适,4-较不舒适,52.85628908135643,56.58896871287057
46286,31℃ ℃,23℃ ℃,阵雨,多云,西北风,1-2级,31.0,23.0,2017-09-08,2017,9,3,27.0,0.6411803884299546,0.7749999999999999,1.0,64.75308324272181,3.54,80.50660792951541,47.85790328780099,3-正常,2-较舒适,3-正常,52.83301345790184,56.577075807849695
46287,33℃ ℃,25℃ ℃,多云,多云,东风,1-2级,33.0,25.0,2017-09-09,2017,9,3,29.0,0.4184863060425645,0.95,1.0,44.85254896681889,4.9,73.01762114537445,38.867791172946056,3-正常,3-正常,4-较不舒适,52.81212953338514,56.567263817809994
46288,33℃ ℃,26℃ ℃,阴,多云,南风,1-2级,33.0,26.0,2017-09-10,2017,9,3,29.5,0.36787944117144233,0.875,1.0,39.932685050338605,5.24,71.1453744493392,35.79118611939685,3-正常,3-正常,4-较不舒适,52.79102501826398,56.55759912217532
46289,33℃ ℃,26℃ ℃,多云,多云,南风,1-2级,33.0,26.0,2017-09-11,2017,9,3,29.5,0.36787944117144233,0.95,1.0,40.42196949229687,5.24,71.1453744493392,36.91618611939684,3-正常,3-正常,4-较不舒适,52.80293710458539,56.56046819172883
46290,34℃ ℃,26℃ ℃,多云,多云,东南风,1-2级,34.0,26.0,2017-09-12,2017,9,3,30.0,0.32053052101554125,0.95,1.0,36.41092332372478,5.58,69.27312775330397,34.562707706330116,3-正常,3-正常,4-较不舒适,52.80468994643463,56.56330203466537
46291,34℃ ℃,26℃ ℃,多云,多云,南风,1-2级,34.0,26.0,2017-09-13,2017,9,3,30.0,0.32053052101554125,0.95,1.0,36.41092332372478,5.58,69.27312775330397,34.562707706330116,3-正常,3-正常,4-较不舒适,52.79340733946175,56.555489911301976
46292,35℃ ℃,26℃ ℃,多云,多云,西南风,1-2级,35.0,26.0,2017-09-14,2017,9,3,30.5,0.2768043211015564,0.95,1.0,32.85939148769914,5.92,67.40088105726872,32.69531618205107,3-正常,3-正常,4-较不舒适,52.791249991260855,56.555801811862985
46293,33℃ ℃,25℃ ℃,阵雨,多云,东风,1-2级,33.0,25.0,2017-09-15,2017,9,3,29.0,0.4184863060425645,0.7749999999999999,1.0,43.87541719246337,4.9,73.01762114537445,36.242791172946056,3-正常,3-正常,4-较不舒适,52.78969101294475,56.55596336317316
46294,32℃ ℃,24℃ ℃,多云,多云,东南风,1-2级,32.0,24.0,2017-09-16,2017,9,3,28.0,0.5272924240430485,0.95,1.0,54.724457006506896,4.220000000000001,76.76211453744493,44.313539865089155,3-正常,3-正常,3-正常,52.78330028146482,56.55363388848384
46295,31℃ ℃,24℃ ℃,多云,多云,南风,1-2级,31.0,24.0,2017-09-17,2017,9,3,27.5,0.5840446884413829,0.95,1.0,60.003207551231874,3.8800000000000003,78.63436123348018,47.68132161933285,3-正常,2-较舒适,3-正常,52.77388332723701,56.55026170101811
46296,32 ℃,25 ℃,多云,多云,南风,1-2级,32.0,25.0,2017-09-18,2017,9,3,28.5,0.47184199249207454,0.95,1.0,49.644750605171566,4.5600000000000005,74.88986784140968,41.87031537067373,3-正常,3-正常,3-正常,52.75489268660501,56.54096851439886
46297,34 ℃,25 ℃,多云,多云,南风,1-2级,34.0,25.0,2017-09-19,2017,9,3,29.5,0.36787944117144233,0.95,1.0,40.42196949229687,5.24,71.1453744493392,36.10605138522689,3-正常,3-正常,4-较不舒适,52.74574245370342,56.53851118490078
46298,31 ℃,25 ℃,小雨,小雨,东北风,1-2级,31.0,25.0,2017-09-20,2017,9,3,28.0,0.5272924240430485,0.65,1.0,53.393462640347025,4.220000000000001,76.76211453744493,40.44764133602187,3-正常,3-正常,3-正常,52.73619163362269,56.536944812829226
46299,30 ℃,24 ℃,多云,多云,东北风,1-2级,30.0,24.0,2017-09-21,2017,9,3,27.0,0.6411803884299546,0.95,1.0,65.3802926849233,3.54,80.50660792951541,53.09470160669009,3-正常,2-较舒适,3-正常,52.74764386255679,56.54107347140414
46300,28 ℃,20 ℃,多云,晴,东风,1-2级,28.0,20.0,2017-09-22,2017,9,3,24.0,0.931358402111352,0.975,1.0,93.2925094795666,1.5,91.74008810572687,75.00423366144575,1-最舒适,1-最舒适,2-较舒适,52.76542626809087,56.546084893170935
46301,30 ℃,22 ℃,晴,晴,东南风,1-2级,30.0,22.0,2017-09-23,2017,9,3,26.0,0.7524321560893033,1.0,1.0,76.07608501295962,2.8600000000000003,84.2511013215859,59.76943145138933,2-较舒适,2-较舒适,3-正常,52.77704994881321,56.54761682865078
46302,32 ℃,24 ℃,多云,晴,东南风,1-2级,32.0,24.0,2017-09-24,2017,9,3,28.0,0.5272924240430485,0.975,1.0,54.824093008262984,4.220000000000001,76.76211453744493,44.68853986508915,3-正常,3-正常,3-正常,52.790092812157596,56.54710047206018
46303,34 ℃,22 ℃,晴,晴,东风,1-2级,34.0,22.0,2017-09-25,2017,9,3,28.0,0.5272924240430485,1.0,1.0,54.92169103166668,4.220000000000001,76.76211453744493,42.14657304219509,3-正常,3-正常,3-正常,52.81010270937604,56.55011874558758
46304,34 ℃,24 ℃,晴,晴,东风,1-2级,34.0,24.0,2017-09-26,2017,9,3,29.0,0.4184863060425645,1.0,1.0,45.132928503369335,4.9,73.01762114537445,38.51774418511019,3-正常,3-正常,4-较不舒适,52.82838524367012,56.55301135730917
46305,34 ℃,21 ℃,多云,多云,东风,1-2级,34.0,21.0,2017-09-27,2017,9,3,27.5,0.5840446884413829,0.95,1.0,60.003207551231874,3.8800000000000003,78.63436123348018,43.32846501074699,3-正常,2-较舒适,3-正常,52.850279505506535,56.55922621692362
46306,28 ℃,22 ℃,多云,多云,东北风,1-2级,28.0,22.0,2017-09-28,2017,9,3,25.0,0.8521437889662113,0.95,1.0,85.57703191357373,2.18,87.99559471365639,69.38668841876165,2-较舒适,1-最舒适,3-正常,52.86319515582072,56.55713558319083
46307,24 ℃,17 ℃,多云,多云,东北风,3-4级,24.0,17.0,2017-09-29,2017,9,3,20.5,0.9607894391523232,0.95,0.65,93.54114504936294,3.0050000000000003,83.45264317180616,91.68484416745453,1-最舒适,2-较舒适,1-最舒适,52.86798872754806,56.55517056267011
46308,22 ℃,16 ℃,晴,晴,东北风,1-2级,22.0,16.0,2017-09-30,2017,9,3,19.0,0.8521437889662113,1.0,1.0,85.65723952926342,4.9,73.01762114537445,89.49564602200408,2-较舒适,3-正常,1-最舒适,52.86989682506008,56.55455499549844
46309,24 ℃,18 ℃,晴,多云,东北风,3-4级,24.0,18.0,2017-10-01,2017,10,4,21.0,0.9823793146181776,0.975,0.65,94.61753686910481,2.665,85.3248898678414,92.29280992145789,1-最舒适,2-较舒适,1-最舒适,52.86900005944153,56.556006033738036
46310,22 ℃,16 ℃,多云,小雨,北风,4-5级,22.0,16.0,2017-10-02,2017,10,4,19.0,0.8521437889662113,0.8,0.45,83.05822441507408,3.5250000000000004,80.58920704845815,93.28016995550999,2-较舒适,2-较舒适,1-最舒适,52.85111203677188,56.550377299099424
46311,18 ℃,14 ℃,小雨,小雨,东北风,4-5级,18.0,14.0,2017-10-03,2017,10,4,16.0,0.5272924240430485,0.65,0.45,52.70911017860287,5.565,69.35572687224669,75.33977203498927,3-正常,3-正常,2-较舒适,52.83046882494358,56.54439861735096
46312,17 ℃,15 ℃,阴,阴,北风,1-2级,17.0,15.0,2017-10-04,2017,10,4,16.0,0.5272924240430485,0.8,1.0,54.08718858804933,6.94,61.78414096916299,77.59302119291102,3-正常,3-正常,2-较舒适,52.813018818131795,56.542127726331245
46313,22 ℃,15 ℃,晴,多云,东北风,1-2级,22.0,15.0,2017-10-05,2017,10,4,18.5,0.8043041560655723,0.975,1.0,81.01392339023649,5.24,71.1453744493392,87.17642234850919,2-较舒适,3-正常,1-最舒适,52.80393465261455,56.5444195826519
46314,26 ℃,16 ℃,多云,多云,东北风,3-4级,26.0,16.0,2017-10-06,2017,10,4,21.0,0.9823793146181776,0.95,0.65,94.52792950284567,2.665,85.3248898678414,86.0907834421644,1-最舒适,2-较舒适,1-最舒适,52.81263135233166,56.546610850607465
46315,26 ℃,17 ℃,晴,晴,东北风,1-2级,26.0,17.0,2017-10-07,2017,10,4,21.5,0.9955654174830928,1.0,1.0,99.56800524027486,3.2,82.37885462555066,86.60943565216964,1-最舒适,2-较舒适,1-最舒适,52.83189951809616,56.561416502566594
46316,25 ℃,17 ℃,晴,晴,东北风,1-2级,25.0,17.0,2017-10-08,2017,10,4,21.0,0.9823793146181776,1.0,1.0,98.2840636428732,3.54,80.50660792951541,88.50178244301244,1-最舒适,2-较舒适,1-最舒适,52.833836362278355,56.55804433180613
46317,25 ℃,17 ℃,多云,多云,东北风,1-2级,25.0,17.0,2017-10-09,2017,10,4,21.0,0.9823793146181776,0.95,1.0,97.92694170780594,3.54,80.50660792951541,87.75178244301244,1-最舒适,2-较舒适,1-最舒适,52.838826828810426,56.55853255547563
46318,24 ℃,16 ℃,晴,晴,东北风,1-2级,24.0,16.0,2017-10-10,2017,10,4,20.0,0.931358402111352,1.0,1.0,93.32488931418807,4.220000000000001,76.76211453744493,89.15569837415522,1-最舒适,3-正常,1-最舒适,52.858813659101344,56.56367134779119
46319,24 ℃,17 ℃,晴,晴,东北风,3-4级,24.0,17.0,2017-10-11,2017,10,4,20.5,0.9607894391523232,1.0,0.65,93.65180316977543,3.0050000000000003,83.45264317180616,92.43484416745453,1-最舒适,2-较舒适,1-最舒适,52.859883449684794,56.55576155871097
46320,26 ℃,18 ℃,晴,晴,北风,1-2级,26.0,18.0,2017-10-12,2017,10,4,22.0,1.0,1.0,1.0,100.0,2.8600000000000003,84.2511013215859,85.9207898679204,1-最舒适,2-较舒适,1-最舒适,52.85332680494907,56.54553101046389
46321,26 ℃,19 ℃,多云,多云,东北风,1-2级,26.0,19.0,2017-10-13,2017,10,4,22.5,0.9955654174830928,0.95,1.0,98.76182706977748,2.52,86.12334801762114,84.0408295052237,1-最舒适,2-较舒适,2-较舒适,52.8536324564055,56.547881316309905
46322,27 ℃,19 ℃,晴,晴,东北风,1-2级,27.0,19.0,2017-10-14,2017,10,4,23.0,0.9823793146181776,1.0,1.0,98.2840636428732,2.18,87.99559471365639,81.47315695315933,1-最舒适,1-最舒适,2-较舒适,52.84514136937793,56.538136231428524
46323,29 ℃,18 ℃,晴,晴,东北风,1-2级,29.0,18.0,2017-10-15,2017,10,4,23.5,0.9607894391523232,1.0,1.0,96.18379324802845,1.84,89.86784140969164,75.3181390095309,1-最舒适,1-最舒适,2-较舒适,52.844944793625515,56.529575971230656
46324,27 ℃,18 ℃,晴,晴,东北风,3-4级,27.0,18.0,2017-10-16,2017,10,4,22.5,0.9955654174830928,1.0,0.65,94.94707361087345,1.645,90.94162995594714,81.74702216988834,1-最舒适,1-最舒适,2-较舒适,52.83832108607021,56.528894812522616
46325,24 ℃,16 ℃,晴,晴,东北风,3-4级,24.0,16.0,2017-10-17,2017,10,4,20.0,0.931358402111352,1.0,0.65,91.62972324192731,3.345,81.58039647577093,91.74138223997089,2-较舒适,2-较舒适,1-最舒适,52.81889833662682,56.522812249818024
46326,28 ℃,14 ℃,晴,晴,东北风,1-2级,28.0,14.0,2017-10-18,2017,10,4,21.0,0.9823793146181776,1.0,1.0,98.2840636428732,3.54,80.50660792951541,83.01961088515954,1-最舒适,2-较舒适,2-较舒适,52.8011871137493,56.515436676063466
46327,29℃ ℃,15℃ ℃,晴,晴,北风,1-2级,29.0,15.0,2017-10-19,2017,10,4,22.0,1.0,1.0,1.0,100.0,2.8600000000000003,84.2511013215859,79.74965592115979,1-最舒适,2-较舒适,2-较舒适,52.8011992940574,56.514797099519356
46328,29℃ ℃,15℃ ℃,晴,晴,东北风,1-2级,29.0,15.0,2017-10-20,2017,10,4,22.0,1.0,1.0,1.0,100.0,2.8600000000000003,84.2511013215859,79.74965592115979,1-最舒适,2-较舒适,2-较舒适,52.80326309791938,56.51255456579175
46329,28℃ ℃,17℃ ℃,多云,晴,东北风,3-4级,28.0,17.0,2017-10-21,2017,10,4,22.5,0.9955654174830928,0.975,0.65,94.91192444335877,1.645,90.94162995594714,78.14272246856156,1-最舒适,1-最舒适,2-较舒适,52.80536295731992,56.51108556054302
46330,28℃ ℃,16℃ ℃,多云,多云,东北风,3-4级,28.0,16.0,2017-10-22,2017,10,4,22.0,1.0,0.95,0.65,94.85598226366861,1.985,89.06938325991189,78.87674594973058,1-最舒适,1-最舒适,2-较舒适,52.80338851137769,56.506072939715544
46331,25℃ ℃,15℃ ℃,多云,多云,东北风,1-2级,25.0,15.0,2017-10-23,2017,10,4,20.0,0.931358402111352,0.95,1.0,93.21336774163481,4.220000000000001,76.76211453744493,86.82779444549203,1-最舒适,3-正常,1-最舒适,52.8056480618259,56.50812546490357
46332,24℃ ℃,18℃ ℃,多云,阴,北风,1-2级,24.0,18.0,2017-10-24,2017,10,4,21.0,0.9823793146181776,0.875,1.0,96.65054771458308,3.54,80.50660792951541,88.2071260556422,1-最舒适,2-较舒适,1-最舒适,52.80722621913812,56.5111803176436
46333,24℃ ℃,16℃ ℃,阴,阴,东北风,1-2级,24.0,16.0,2017-10-25,2017,10,4,20.0,0.931358402111352,0.8,1.0,91.90010989379076,4.220000000000001,76.76211453744493,86.15569837415522,2-较舒适,3-正常,1-最舒适,52.80827302786392,56.514394953029594
46334,24℃ ℃,17℃ ℃,多云,多云,东北风,1-2级,24.0,17.0,2017-10-26,2017,10,4,20.5,0.9607894391523232,0.95,1.0,96.00644228007613,3.8800000000000003,78.63436123348018,89.09916030163885,1-最舒适,2-较舒适,1-最舒适,52.8042709751469,56.5142061852999
46335,24℃ ℃,18℃ ℃,多云,小雨,东南风,1-2级,24.0,18.0,2017-10-27,2017,10,4,21.0,0.9823793146181776,0.8,1.0,95.13965339872009,3.54,80.50660792951541,87.0821260556422,1-最舒适,2-较舒适,1-最舒适,52.80154489830836,56.513311325321915
46336,24℃ ℃,17℃ ℃,小雨,小雨,南风,3-4级,24.0,17.0,2017-10-28,2017,10,4,20.5,0.9607894391523232,0.65,0.65,90.04576025934085,3.0050000000000003,83.45264317180616,87.18484416745453,2-较舒适,2-较舒适,1-最舒适,52.802319963890206,56.517429322232886
46337,22℃ ℃,15℃ ℃,小雨,小雨,东北风,1-2级,22.0,15.0,2017-10-29,2017,10,4,18.5,0.8043041560655723,0.65,1.0,79.37239084247054,5.24,71.1453744493392,82.3014223485092,2-较舒适,3-正常,2-较舒适,52.80475859320621,56.52555942958759
46338,20℃ ℃,16℃ ℃,阴,阴,东北风,1-2级,20.0,16.0,2017-10-30,2017,10,4,18.0,0.7524321560893033,0.8,1.0,75.46128527867558,5.58,69.27312775330397,85.24534554732355,2-较舒适,3-正常,1-最舒适,52.8090742727464,56.53381047701455
46339,22℃ ℃,15℃ ℃,多云,小雨,东风,1-2级,22.0,15.0,2017-10-31,2017,10,4,18.5,0.8043041560655723,0.8,1.0,80.38826208933565,5.24,71.1453744493392,84.55142234850919,2-较舒适,3-正常,1-最舒适,52.81400761017779,56.54345255228038
46340,17℃ ℃,14℃ ℃,晴,晴,东北风,3-4级,17.0,14.0,2017-11-01,2017,11,4,15.5,0.47184199249207454,1.0,0.65,49.46421411363618,6.405,64.73017621145374,77.3960434991762,3-正常,3-正常,2-较舒适,52.80241355707043,56.542732990561596
46341,21℃ ℃,16℃ ℃,阴,小雨,东南风,1-2级,21.0,16.0,2017-11-02,2017,11,4,18.5,0.8043041560655723,0.7250000000000001,1.0,79.92994612054869,5.24,71.1453744493392,84.91929930080107,2-较舒适,3-正常,1-最舒适,52.80550214666587,56.54964048098069
46342,20℃ ℃,17℃ ℃,小雨,小雨,南风,1-2级,20.0,17.0,2017-11-03,2017,11,4,18.5,0.8043041560655723,0.65,1.0,79.37239084247054,5.24,71.1453744493392,85.2828140817024,2-较舒适,3-正常,1-最舒适,52.80879626513071,56.55003102936481
46343,21℃ ℃,13℃ ℃,小雨,大雨,南风,1-2级,21.0,13.0,2017-11-04,2017,11,4,17.0,0.6411803884299546,0.45,1.0,63.04145114158871,6.260000000000001,65.52863436123349,73.11171482207735,3-正常,3-正常,2-较舒适,52.80602426144208,56.54379571497635
46344,16℃ ℃,8℃ ℃,小雨,小雨,东北风,3-4级,16.0,8.0,2017-11-05,2017,11,4,12.0,0.1690133154060661,0.65,0.65,20.551033535151337,8.785,51.62444933920705,51.672510420757646,4-较不舒适,4-较不舒适,3-正常,52.806386173374804,56.54366572050003
46345,12℃ ℃,8℃ ℃,小雨,小雨,东北风,3-4级,12.0,8.0,2017-11-06,2017,11,4,10.0,0.07730474044329971,0.65,0.65,14.381945850823023,10.145000000000001,44.13546255506608,43.80855334336164,5-最不舒适,4-较不舒适,3-正常,52.81125284059577,56.55310123276669
46346,10℃ ℃,7℃ ℃,小雨,小雨,东北风,1-2级,10.0,7.0,2017-11-07,2017,11,4,8.5,0.039163895098987066,0.65,1.0,14.354381277623574,12.040000000000001,33.70044052863436,39.972282597737404,5-最不舒适,5-最不舒适,4-较不舒适,52.81642938215116,56.56230568691623
46347,10℃ ℃,9℃ ℃,小雨,小雨,东北风,1-2级,10.0,9.0,2017-11-08,2017,11,4,9.5,0.06217652402211629,0.65,1.0,15.194002078781551,11.360000000000001,37.444933920704834,42.34837634441796,5-最不舒适,4-较不舒适,3-正常,52.825840389804085,56.57489937501681
46348,12℃ ℃,10℃ ℃,阴,阴,东北风,3-4级,12.0,10.0,2017-11-09,2017,11,4,11.0,0.1163548028087039,0.8,0.65,18.890443470964172,9.465,47.879955947136565,49.576555827378186,4-较不舒适,4-较不舒适,3-正常,52.845201776431054,56.5852849864055
46349,14℃ ℃,8℃ ℃,阴,阴,东北风,3-4级,14.0,8.0,2017-11-10,2017,11,4,11.0,0.1163548028087039,0.8,0.65,18.890443470964172,9.465,47.879955947136565,49.57633692140122,4-较不舒适,4-较不舒适,3-正常,52.85289143717986,56.59735673785889
46350,12℃ ℃,8℃ ℃,小雨,小雨,东北风,1-2级,12.0,8.0,2017-11-11,2017,11,4,10.0,0.07730474044329971,0.65,1.0,15.874031471000984,11.020000000000001,39.317180616740075,43.80855334336164,5-最不舒适,4-较不舒适,3-正常,52.85756861630562,56.603431135354526
46351,14℃ ℃,9℃ ℃,小雨,阴,东北风,1-2级,14.0,9.0,2017-11-12,2017,11,4,11.5,0.14085842092104503,0.7250000000000001,1.0,20.51835989841127,10.0,44.93392070484582,50.52090502851123,4-较不舒适,4-较不舒适,3-正常,52.86810456513862,56.6112191883965
46352,19℃ ℃,9℃ ℃,多云,多云,北风,1-2级,19.0,9.0,2017-11-13,2017,11,4,14.0,0.32053052101554125,0.95,1.0,36.41092332372478,8.3,54.29515418502202,64.76438968483119,3-正常,4-较不舒适,3-正常,52.88153936129918,56.6238809584063
46353,20℃ ℃,14℃ ℃,多云,多云,东北风,1-2级,20.0,14.0,2017-11-14,2017,11,4,17.0,0.6411803884299546,0.95,1.0,65.3802926849233,6.260000000000001,65.52863436123349,82.09747463387156,3-正常,3-正常,2-较舒适,52.89247177032403,56.633284134409074
46354,19℃ ℃,13℃ ℃,小雨,小雨,南风,1-2级,19.0,13.0,2017-11-15,2017,11,4,16.0,0.5272924240430485,0.65,1.0,53.393462640347025,6.94,61.78414096916299,72.95557174920503,3-正常,3-正常,2-较舒适,52.881271501894844,56.623598991700895
46355,18℃ ℃,15℃ ℃,小雨,小雨,东北风,1-2级,18.0,15.0,2017-11-16,2017,11,4,16.5,0.5840446884413829,0.65,1.0,58.76063681713802,6.6000000000000005,63.65638766519823,77.56975093787968,3-正常,3-正常,2-较舒适,52.87849197989637,56.62186018135069
46356,16℃ ℃,9℃ ℃,多云,多云,东北风,3-4级,16.0,9.0,2017-11-17,2017,11,4,12.5,0.2010011912257319,0.95,0.65,26.437053211040595,8.445,53.496696035242294,58.65175378347656,4-较不舒适,4-较不舒适,3-正常,52.884996952505105,56.62966704285056
46357,16 ℃,9 ℃,阴,多云,东北风,3-4级,16.0,9.0,2017-11-18,2017,11,4,12.5,0.2010011912257319,0.875,0.65,25.575496492653638,8.445,53.496696035242294,57.52675378347656,4-较不舒适,4-较不舒适,3-正常,52.874574672031805,56.62172042104871
46358,17 ℃,9 ℃,晴,多云,东北风,1-2级,17.0,9.0,2017-11-19,2017,11,4,13.0,0.23692775868212176,0.975,1.0,30.03489218332076,8.98,50.55066079295154,61.6950428106271,4-较不舒适,4-较不舒适,3-正常,52.862372941376606,56.61083514617985
46359,19 ℃,12 ℃,多云,多云,东北风,1-2级,19.0,12.0,2017-11-20,2017,11,4,15.5,0.47184199249207454,0.95,1.0,49.644750605171566,7.28,59.91189427312775,74.25927175627456,3-正常,3-正常,2-较舒适,52.86035213983746,56.60974114021055
46360,17 ℃,11 ℃,多云,多云,东北风,3-4级,17.0,11.0,2017-11-21,2017,11,4,14.0,0.32053052101554125,0.95,0.65,35.85100100036868,7.425000000000001,59.11343612334801,67.14914825962246,3-正常,4-较不舒适,3-正常,52.86374544992043,56.61391166086667
46361,18 ℃,10 ℃,多云,多云,东北风,3-4级,18.0,10.0,2017-11-22,2017,11,4,14.0,0.32053052101554125,0.95,0.65,35.85100100036868,7.425000000000001,59.11343612334801,67.14691514821774,3-正常,4-较不舒适,3-正常,52.86691525078678,56.617173960728856
46362,18 ℃,12 ℃,阴,阴,东南风,1-2级,18.0,12.0,2017-11-23,2017,11,4,15.0,0.4184863060425645,0.8,1.0,44.01373767429977,7.62,58.03964757709251,70.28286108198999,3-正常,4-较不舒适,3-正常,52.872639116752985,56.62333794483256
46363,17 ℃,12 ℃,阴,晴,东北风,3-4级,17.0,12.0,2017-11-24,2017,11,4,14.5,0.36787944117144233,0.9,0.65,39.5817721630336,7.085000000000001,60.98568281938326,69.50240896555795,3-正常,3-正常,3-正常,52.865591391905255,56.61866022671478
46364,16 ℃,9 ℃,多云,多云,东北风,3-4级,16.0,9.0,2017-11-25,2017,11,4,12.5,0.2010011912257319,0.95,0.65,26.437053211040595,8.445,53.496696035242294,58.65175378347656,4-较不舒适,4-较不舒适,3-正常,52.85561737203116,56.612908659821066
