raw_date,tmax,tmin,day_weather,night_weather,wind_dir,wind_power,Tmax,Tmin,Date,Year,Month,Quarter,Tavg,S_temp,S_weather,S_wind,CCI,CCI_old
46328,25 ℃,17 ℃,阴,阴,东北风,2级,25.0,17.0,2019-10-20,2019,10,4,21.0,0.9933071490757153,0.8,0.5561341399387811,78.09275147445652,87.28477097617238
46329,26 ℃,20 ℃,多云,阴,东北风,3级,26.0,20.0,2019-10-21,2019,10,4,23.0,0.9290917853859143,0.875,0.5,74.48702206136296,88.31775887709064
46330,26 ℃,14 ℃,晴,晴,东北风,3级,26.0,14.0,2019-10-22,2019,10,4,20.0,0.9736798311320066,1.0,0.5,75.79573697097759,88.38150412668111
46331,24 ℃,16 ℃,晴,多云,东北风,3级,24.0,16.0,2019-10-23,2019,10,4,20.0,0.9804894009259875,0.975,0.6726918793895665,83.23013530078892,90.34688231752462
46332,23 ℃,16 ℃,阴,多云,东北风,2级,23.0,16.0,2019-10-24,2019,10,4,19.5,0.9630673469153951,0.875,0.6705894642295427,82.61294805839424,85.62420097230533
46333,23 ℃,15 ℃,多云,多云,东北风,3级,23.0,15.0,2019-10-25,2019,10,4,19.0,0.9370902483207181,0.95,0.7605797108646137,86.14697922778831,86.28732300094188
46334,23 ℃,14 ℃,阴,多云,东北风,3级,23.0,14.0,2019-10-26,2019,10,4,18.5,0.9047180460614396,0.875,0.7605797108646137,84.62493261426587,81.54194502690353
46335,26 ℃,15 ℃,多云,多云,东北风,2级,26.0,15.0,2019-10-27,2019,10,4,20.5,0.9851572608694941,0.95,0.5,75.97624288696093,88.89736634913939
46336,26 ℃,15 ℃,多云,多云,东北风,2级,26.0,15.0,2019-10-28,2019,10,4,20.5,0.9851572608694941,0.95,0.5,75.97624288696093,88.89736634913939
46337,27 ℃,15 ℃,多云,多云,东北风,1级,27.0,15.0,2019-10-29,2019,10,4,21.0,0.9820137900379085,0.95,0.44488648078737847,73.79892710207136,89.36605608890133
46338,29 ℃,16 ℃,多云,阴,西南风,1级,29.0,16.0,2019-10-30,2019,10,4,22.5,0.9196670270465988,0.875,0.33925223562985396,68.2827578356602,86.69770858343338
46339,24 ℃,16 ℃,小雨,阴,东北风,3级,24.0,16.0,2019-10-31,2019,10,4,20.0,0.9804894009259875,0.7250000000000001,0.6726918793895665,82.54107603068209,84.09688231752462
46340,23 ℃,14 ℃,晴,晴,东北风,2级,23.0,14.0,2019-11-01,2019,11,4,18.5,0.9047180460614396,1.0,0.6705894642295427,80.94802312717712,83.31709132737748
46341,26 ℃,15 ℃,多云,多云,西南风,1级,26.0,15.0,2019-11-02,2019,11,4,20.5,0.9851572608694941,0.95,0.5,75.97624288696093,88.89736634913939
46342,25 ℃,18 ℃,多云,多云,西南风,1级,25.0,18.0,2019-11-03,2019,11,4,21.5,0.9894346114987782,0.95,0.5561341399387811,78.31256042690543,91.82593714806728
46343,24 ℃,10 ℃,阴,小雨,西北风,1级,24.0,10.0,2019-11-04,2019,11,4,17.0,0.7756309566310566,0.7250000000000001,0.613053372743839,71.39410616090998,65.79162389695486
46344,19 ℃,9 ℃,小雨,多云,东北风,4级,19.0,9.0,2019-11-05,2019,11,4,14.0,0.46488723584024305,0.8,1.0,58.876130325964695,54.23183126093247
46345,18 ℃,9 ℃,晴,多云,东北风,3级,18.0,9.0,2019-11-06,2019,11,4,13.5,0.41515235830860536,0.975,1.0,56.15688322693422,55.98325926609339
46346,19 ℃,11 ℃,多云,多云,东北风,2级,19.0,11.0,2019-11-07,2019,11,4,15.0,0.569591747986312,0.95,0.904846221376664,64.82536202721445,62.43187168320383
46347,22 ℃,12 ℃,多云,晴,东北风,2级,22.0,12.0,2019-11-08,2019,11,4,17.0,0.7776316611543252,0.975,0.7286190426597633,76.07081467905601,73.77510894569372
46348,23 ℃,13 ℃,多云,多云,东北风,1级,23.0,13.0,2019-11-09,2019,11,4,18.0,0.8666668040358948,0.95,0.6705894642295427,79.1854957289267,78.95477132880134
46349,26 ℃,15 ℃,多云,多云,西南风,1级,26.0,15.0,2019-11-10,2019,11,4,20.5,0.9851572608694941,0.95,0.5,75.97624288696093,88.89736634913939
46350,26 ℃,16 ℃,多云,阴,东北风,2级,26.0,16.0,2019-11-11,2019,11,4,21.0,0.9890130573694068,0.875,0.5,75.93782003802708,88.31775887709064
46351,21 ℃,9 ℃,阴,多云,东北风,4级,21.0,9.0,2019-11-12,2019,11,4,15.0,0.569263723407903,0.875,1.0,66.06489886486278,61.98417836255386
46352,16 ℃,9 ℃,多云,小雨,东北风,2级,16.0,9.0,2019-11-13,2019,11,4,12.5,0.32336256305794275,0.8,1.0,50.498669200708676,47.06007147354392
46353,12 ℃,7 ℃,小雨,阴,东北风,3级,12.0,7.0,2019-11-14,2019,11,4,9.5,0.126638794819343,0.7250000000000001,1.0,41.45737198177273,36.85559144132698
46354,11 ℃,7 ℃,多云,多云,东北风,4级,11.0,7.0,2019-11-15,2019,11,4,9.0,0.10539857697062568,0.95,1.0,41.31295674157402,41.723977010294696
46355,14 ℃,7 ℃,多云,多云,东北风,2级,14.0,7.0,2019-11-16,2019,11,4,10.5,0.1785862169821171,0.95,1.0,44.02701693221847,44.46579531966861
46356,13 ℃,7 ℃,阴,小雨,东北风,2级,13.0,7.0,2019-11-17,2019,11,4,10.0,0.15097489691835947,0.7250000000000001,1.0,42.35458785614512,37.763284426597984
46357,10 ℃,7 ℃,小雨,晴,东北风,3级,10.0,7.0,2019-11-18,2019,11,4,8.5,0.08703804329562337,0.825,1.0,40.37630273877234,37.974833705939226
46358,16 ℃,9 ℃,晴,晴,东北风,3级,16.0,9.0,2019-11-19,2019,11,4,12.5,0.32336256305794275,1.0,1.0,50.9794847250956,52.060071473543914
46359,17 ℃,8 ℃,晴,晴,东北风,3级,17.0,8.0,2019-11-20,2019,11,4,12.5,0.3233468631644696,1.0,1.0,50.97864681857068,52.060071473543914
46360,18 ℃,8 ℃,晴,晴,东北风,3级,18.0,8.0,2019-11-21,2019,11,4,13.0,0.36780460456843617,1.0,1.0,53.43057237410535,54.2156655209273
46361,19 ℃,9 ℃,多云,晴,东北风,3级,19.0,9.0,2019-11-22,2019,11,4,14.0,0.46488723584024305,0.975,1.0,59.25000466472136,58.60683126093248
46362,19 ℃,7 ℃,晴,晴,东北风,3级,19.0,7.0,2019-11-23,2019,11,4,13.0,0.3677560727528496,1.0,1.0,53.427811217606916,54.2156655209273
46363,19 ℃,8 ℃,晴,晴,东北风,2级,19.0,8.0,2019-11-24,2019,11,4,13.5,0.4150975789571684,1.0,0.904846221376664,54.428283341132314,55.18095258674334
46364,20 ℃,7 ℃,晴,多云,东北风,2级,20.0,7.0,2019-11-25,2019,11,4,13.5,0.4150072946336821,0.975,0.8458103166282134,53.09752262321985,53.670414015516585
46365,23 ℃,7 ℃,晴,多云,东北风,1级,23.0,7.0,2019-11-26,2019,11,4,15.0,0.5683739665242407,0.975,0.6705894642295427,59.53354125003195,59.543020325997006
46366,23 ℃,7 ℃,晴,晴,东北风,1级,23.0,7.0,2019-11-27,2019,11,4,15.0,0.5683739665242407,1.0,0.6705894642295427,59.5899524679512,60.168020325997006
46367,23 ℃,9 ℃,晴,晴,东北风,1级,23.0,9.0,2019-11-28,2019,11,4,16.0,0.6749607856451467,1.0,0.6705894642295427,67.22080212069503,66.69638740602605
46368,23 ℃,9 ℃,晴,晴,东北风,1级,23.0,9.0,2019-11-29,2019,11,4,16.0,0.6749607856451467,1.0,0.6705894642295427,67.22080212069503,66.69638740602605
46369,24 ℃,10 ℃,晴,多云,东北风,1级,24.0,10.0,2019-11-30,2019,11,4,17.0,0.7756309566310566,0.975,0.613053372743839,71.99569352891405,72.04162389695486
46370,22 ℃,13 ℃,多云,多云,东北风,1级,22.0,13.0,2019-12-01,2019,12,4,17.5,0.8245573680860616,0.95,0.7286190426597633,79.07990001086459,76.5398652041583
46371,24 ℃,15 ℃,多云,多云,西南风,2级,24.0,15.0,2019-12-02,2019,12,4,19.5,0.9615250192119539,0.95,0.613053372743839,80.1676588083087,86.63615960001978
46372,23 ℃,17 ℃,阴,阴,西南风,2级,23.0,17.0,2019-12-03,2019,12,4,20.0,0.9820621483176446,0.8,0.6705894642295427,82.77437437537635,85.94034609012425
46373,23 ℃,9 ℃,小雨,小雨,东北风,2级,23.0,9.0,2019-12-04,2019,12,4,16.0,0.6749607856451467,0.65,0.6705894642295427,66.30241481285854,57.946387406026055
46374,12 ℃,7 ℃,小雨,小雨,东北风,3级,12.0,7.0,2019-12-05,2019,12,4,9.5,0.126638794819343,0.65,1.0,41.27478345343917,34.98059144132698
46375,11 ℃,6 ℃,小雨,小雨,东北风,3级,11.0,6.0,2019-12-06,2019,12,4,8.5,0.08703783287729554,0.65,1.0,39.941312148014,33.599833705939226
46376,10 ℃,7 ℃,小雨,小雨,东北风,2级,10.0,7.0,2019-12-07,2019,12,4,8.5,0.08703804329562337,0.65,1.0,39.941318820940964,33.599833705939226
46377,10 ℃,7 ℃,小雨,小雨,东北风,2级,10.0,7.0,2019-12-08,2019,12,4,8.5,0.08703804329562337,0.65,1.0,39.941318820940964,33.599833705939226
46378,12 ℃,8 ℃,阴,小雨,东北风,2级,12.0,8.0,2019-12-09,2019,12,4,10.0,0.15097588905602735,0.7250000000000001,1.0,42.35462561874311,37.763284426597984
46379,12 ℃,9 ℃,小雨,小雨,东北风,2级,12.0,9.0,2019-12-10,2019,12,4,10.5,0.17858932548585274,0.65,1.0,43.25874373293994,36.96579531966861
46380,12 ℃,9 ℃,小雨,小雨,东北风,2级,12.0,9.0,2019-12-11,2019,12,4,10.5,0.17858932548585274,0.65,1.0,43.25874373293994,36.96579531966861
46381,13 ℃,10 ℃,小雨,小雨,东北风,1级,13.0,10.0,2019-12-12,2019,12,4,11.5,0.2441010618426564,0.65,1.0,46.13139353281712,39.7015052552627
46382,12 ℃,7 ℃,小雨,多云,东北风,4级,12.0,7.0,2019-12-13,2019,12,4,9.5,0.126638794819343,0.8,1.0,41.64751187189221,38.73059144132698
46383,16 ℃,8 ℃,多云,阴,东北风,3级,16.0,8.0,2019-12-14,2019,12,4,12.0,0.2820418403459607,0.875,1.0,48.5349261775326,47.01579892436396
46384,13 ℃,9 ℃,阴,阴,东北风,1级,13.0,9.0,2019-12-15,2019,12,4,11.0,0.20960788634289687,0.8,1.0,44.94212698826846,41.981288168522234
46385,16 ℃,12 ℃,阴,阴,西北风,1级,16.0,12.0,2019-12-16,2019,12,4,14.0,0.46500838140579503,0.8,1.0,58.88390421427627,54.23183126093247
46386,15 ℃,10 ℃,阴,阴,东北风,2级,15.0,10.0,2019-12-17,2019,12,4,12.5,0.3233720862675011,0.8,1.0,50.49918140916777,47.06007147354392
46387,14 ℃,6 ℃,多云,多云,东北风,3级,14.0,6.0,2019-12-18,2019,12,4,10.0,0.15097326118835472,0.95,1.0,42.94263228518713,43.38828442659798
46023,13 ℃,9 ℃,阴,阴,东北风,1级,13.0,9.0,2019-12-19,2019,12,4,11.0,0.20960788634289687,0.8,1.0,44.94212698826846,41.981288168522234
46024,12 ℃,11 ℃,小雨,小雨,西北风,1级,12.0,11.0,2019-12-20,2019,12,4,11.5,0.24410266596269997,0.65,1.0,46.13146878454778,39.7015052552627
46025,11 ℃,10 ℃,小雨,小雨,东北风,2级,11.0,10.0,2019-12-21,2019,12,4,10.5,0.17859003731732215,0.65,1.0,43.258772724446466,36.96579531966861
46026,12 ℃,11 ℃,阴,阴,东北风,2级,12.0,11.0,2019-12-22,2019,12,4,11.5,0.24410266596269997,0.8,1.0,46.504525901920516,43.4515052552627
46027,19 ℃,14 ℃,多云,多云,西北风,1级,19.0,14.0,2019-12-23,2019,12,4,16.5,0.7285189390417236,0.95,0.904846221376664,76.81930441229844,72.36537462713292
46028,25 ℃,18 ℃,阴,小雨,西南风,2级,25.0,18.0,2019-12-24,2019,12,4,21.5,0.9894346114987782,0.7250000000000001,0.5561341399387811,77.8067400330756,86.2009371480673
46029,25 ℃,12 ℃,阴,多云,东北风,2级,25.0,12.0,2019-12-25,2019,12,4,18.5,0.9008904656776662,0.875,0.5561341399387811,75.80483163666291,78.47526146301605
46030,15 ℃,11 ℃,多云,多云,东北风,3级,15.0,11.0,2019-12-26,2019,12,4,13.0,0.3678627402288737,0.95,1.0,53.32242078477041,52.96566552092731
46031,13 ℃,8 ℃,阴,阴,东北风,2级,13.0,8.0,2019-12-27,2019,12,4,10.5,0.17858815188655816,0.8,1.0,43.632669355868465,40.715795319668615
46032,8 ℃,5 ℃,阴,小雨,东北风,3级,8.0,5.0,2019-12-28,2019,12,4,6.5,0.0374346841375807,0.7250000000000001,1.0,38.666608501205644,33.96297538797549
46033,8 ℃,4 ℃,小雨,小雨,东北风,3级,8.0,4.0,2019-12-29,2019,12,4,6.0,0.02972917562867529,0.65,1.0,38.28516124204161,31.883328173971925
46034,15 ℃,6 ℃,多云,多云,东北风,2级,15.0,6.0,2019-12-30,2019,12,4,10.5,0.17858302695555506,0.95,1.0,44.026887462368414,44.46579531966861
46035,11 ℃,6 ℃,多云,小雨,东北风,2级,11.0,6.0,2019-12-31,2019,12,4,8.5,0.08703783287729554,0.8,1.0,40.311397010859295,37.349833705939226
46036,7 ℃,6 ℃,小雨,小雨,东北风,3级,7.0,6.0,2020-01-01,2020,1,1,6.5,0.03743470433096932,0.65,1.0,38.489219607976025,32.08797538797549
46037,7 ℃,5 ℃,小雨,小雨,东北风,2级,7.0,5.0,2020-01-02,2020,1,1,6.0,0.02972919166548208,0.65,1.0,38.28516166077927,31.883328173971925
46038,7 ℃,4 ℃,阴,小雨,东北风,3级,7.0,4.0,2020-01-03,2020,1,1,5.5,0.023426039374596336,0.7250000000000001,1.0,38.29869982625653,33.59942324309561
46039,8 ℃,5 ℃,阴,小雨,东北风,3级,8.0,5.0,2020-01-04,2020,1,1,6.5,0.0374346841375807,0.7250000000000001,1.0,38.666608501205644,33.96297538797549
46040,7 ℃,6 ℃,阴,小雨,东北风,2级,7.0,6.0,2020-01-05,2020,1,1,6.5,0.03743470433096932,0.7250000000000001,1.0,38.666609045096436,33.96297538797549
46041,14 ℃,8 ℃,阴,阴,东北风,2级,14.0,8.0,2020-01-06,2020,1,1,11.0,0.2096056153566871,0.8,1.0,44.942027779366086,41.981288168522234
46042,11 ℃,9 ℃,阴,小雨,东北风,2级,11.0,9.0,2020-01-07,2020,1,1,10.0,0.15097649082429462,0.7250000000000001,1.0,42.35464852320534,37.763284426597984
46043,13 ℃,7 ℃,小雨,小雨,西北风,1级,13.0,7.0,2020-01-08,2020,1,1,10.0,0.15097489691835947,0.65,1.0,42.1711882154369,35.888284426597984
46044,14 ℃,11 ℃,小雨,小雨,西北风,1级,14.0,11.0,2020-01-09,2020,1,1,12.5,0.3233778626593688,0.65,1.0,50.12849261743194,43.31007147354391
46045,11 ℃,8 ℃,阴,小雨,东北风,2级,11.0,8.0,2020-01-10,2020,1,1,9.5,0.12663929958343884,0.7250000000000001,1.0,41.45738998726922,36.85559144132698
46046,10 ℃,7 ℃,小雨,中雨,东北风,3级,10.0,7.0,2020-01-11,2020,1,1,8.5,0.08703804329562337,0.55,1.0,39.71484181060354,31.09983370593923
46047,7 ℃,5 ℃,大雨,小雨,东北风,3级,7.0,5.0,2020-01-12,2020,1,1,6.0,0.02972919166548208,0.45,1.0,37.86600687494669,26.883328173971925
46048,11 ℃,4 ℃,阴,多云,东北风,3级,11.0,4.0,2020-01-13,2020,1,1,7.5,0.05797969626068839,0.875,1.0,39.62511536774407,38.30341692336374
46049,9 ℃,4 ℃,多云,多云,东北风,3级,9.0,4.0,2020-01-14,2020,1,1,6.5,0.03743465084435892,0.95,1.0,39.2533164273768,39.58797538797548
46050,10 ℃,5 ℃,多云,多云,东北风,3级,10.0,5.0,2020-01-15,2020,1,1,7.5,0.05797983642951305,0.95,1.0,39.82950135865856,40.178416923363734
46051,16 ℃,5 ℃,多云,晴,东北风,3级,16.0,5.0,2020-01-16,2020,1,1,10.5,0.17857776773974304,0.975,1.0,44.093997760138976,45.09079531966861
46052,18 ℃,6 ℃,晴,多云,东北风,2级,18.0,6.0,2020-01-17,2020,1,1,12.0,0.2820055724799311,0.975,0.9641138460010231,48.018594083245084,48.977506614379315
46053,14 ℃,8 ℃,多云,阴,东北风,1级,14.0,8.0,2020-01-18,2020,1,1,11.0,0.2096056153566871,0.875,1.0,45.135090391939386,43.85628816852224
46054,14 ℃,9 ℃,阴,小雨,东北风,1级,14.0,9.0,2020-01-19,2020,1,1,11.5,0.24409841714185385,0.7250000000000001,1.0,46.31630010206398,41.57650525526271
46055,10 ℃,8 ℃,小雨,中雨,东北风,1级,10.0,8.0,2020-01-20,2020,1,1,9.0,0.10539883177697355,0.55,1.0,40.31183786351114,31.723977010294703
46056,12 ℃,8 ℃,小雨,小雨,东北风,2级,12.0,8.0,2020-01-21,2020,1,1,10.0,0.15097588905602735,0.65,1.0,42.17122594934684,35.888284426597984
46057,11 ℃,9 ℃,中雨,小雨,东北风,1级,11.0,9.0,2020-01-22,2020,1,1,10.0,0.15097649082429462,0.55,1.0,41.938447342696904,33.38828442659798
46058,12 ℃,9 ℃,中雨,中雨,东北风,1级,12.0,9.0,2020-01-23,2020,1,1,10.5,0.17858932548585274,0.45,1.0,42.80133559697538,31.96579531966861
46059,12 ℃,8 ℃,中雨,小雨,东北风,1级,12.0,8.0,2020-01-24,2020,1,1,10.0,0.15097588905602735,0.55,1.0,41.93842450984221,33.38828442659798
46060,11 ℃,7 ℃,阴,小雨,东北风,3级,11.0,7.0,2020-01-25,2020,1,1,9.0,0.10539857697062568,0.7250000000000001,1.0,40.72194562246278,36.09897701029471
46061,9 ℃,7 ℃,小雨,阴,东北风,3级,9.0,7.0,2020-01-26,2020,1,1,8.0,0.07131652149892728,0.7250000000000001,1.0,39.634763894403825,34.96524758158365
46062,15 ℃,9 ℃,阴,多云,东北风,2级,15.0,9.0,2020-01-27,2020,1,1,12.0,0.28205014663696865,0.875,1.0,48.5353429674383,47.01579892436396
46063,14 ℃,12 ℃,多云,小雨,东北风,1级,14.0,12.0,2020-01-28,2020,1,1,13.0,0.3678693113567828,0.8,1.0,52.97232363966674,49.21566552092731
46064,13 ℃,13 ℃,小雨,小雨,西北风,1级,13.0,13.0,2020-01-29,2020,1,1,13.0,0.36787329706170613,0.65,1.0,52.601637055990246,45.46566552092731
46065,15 ℃,13 ℃,中雨,大雨,西北风,1级,15.0,13.0,2020-01-30,2020,1,1,14.0,0.46502207616446045,0.35,1.0,57.61385128405271,42.98183126093248
46066,24 ℃,15 ℃,阴,阵雨,西北风,1级,24.0,15.0,2020-01-31,2020,1,1,19.5,0.9615250192119539,0.7,0.613053372743839,79.49277576159757,80.38615960001978
46067,23 ℃,15 ℃,小雨,大雨,东北风,1级,23.0,15.0,2020-02-01,2020,2,1,19.0,0.9370902483207181,0.45,0.6705894642295427,79.76054145065395,72.43746930141583
46068,17 ℃,5 ℃,中雨,阴,东北风,4级,17.0,5.0,2020-02-02,2020,2,1,11.0,0.2095855222428584,0.625,1.0,44.50695876549634,37.606288168522234
46069,12 ℃,5 ℃,阴,晴,东北风,4级,12.0,5.0,2020-02-03,2020,2,1,8.5,0.08703748595834417,0.9,1.0,40.57596156939453,39.849833705939226
46070,16 ℃,7 ℃,多云,多云,东北风,3级,16.0,7.0,2020-02-04,2020,2,1,11.5,0.2440868683968028,0.95,1.0,46.88611428552331,47.2015052552627
46071,18 ℃,10 ℃,晴,多云,东北风,2级,18.0,10.0,2020-02-05,2020,2,1,14.0,0.4649485858036291,0.975,0.9641138460010231,58.672557748866275,58.068538950947826
46072,18 ℃,12 ℃,多云,阴,东南风,1级,18.0,12.0,2020-02-06,2020,2,1,15.0,0.5696669155327403,0.875,0.9641138460010231,65.6162863553609,61.44588605256922
46073,16 ℃,13 ℃,阴,小雨,东北风,1级,16.0,13.0,2020-02-07,2020,2,1,14.5,0.5167319044509672,0.7250000000000001,1.0,62.0996221317063,55.197766470286545
46074,15 ℃,11 ℃,阴,阴,东北风,2级,15.0,11.0,2020-02-08,2020,2,1,13.0,0.3678627402288737,0.8,1.0,52.97194690665028,49.21566552092731
46075,20 ℃,13 ℃,阴,多云,东北风,2级,20.0,13.0,2020-02-09,2020,2,1,16.5,0.7283604851193384,0.875,0.8458103166282134,75.5157820537251,69.60483605590618
46076,24 ℃,16 ℃,多云,阴,东北风,1级,24.0,16.0,2020-02-10,2020,2,1,20.0,0.9804894009259875,0.875,0.613053372743839,80.43390965800491,86.9523047178387
46077,24 ℃,16 ℃,阴,阴,西南风,2级,24.0,16.0,2020-02-11,2020,2,1,20.0,0.9804894009259875,0.8,0.613053372743839,80.2428468659818,85.0773047178387
46078,23 ℃,16 ℃,多云,多云,西南风,1级,23.0,16.0,2020-02-12,2020,2,1,19.5,0.9630673469153951,0.95,0.6705894642295427,82.75399880086468,87.49920097230533
46079,28 ℃,17 ℃,阴,多云,东北风,1级,28.0,17.0,2020-02-13,2020,2,1,22.5,0.9371549255838674,0.875,0.39113378920963654,70.61603414793596,87.47593188713012
46080,26 ℃,18 ℃,阴,小雨,东北风,2级,26.0,18.0,2020-02-14,2020,2,1,22.0,0.9736798311320066,0.7250000000000001,0.5,75.27748459362157,85.625
46081,26 ℃,18 ℃,阴,阴,西南风,2级,26.0,18.0,2020-02-15,2020,2,1,22.0,0.9736798311320066,0.8,0.5,75.47678991632128,87.5
46082,19 ℃,12 ℃,阴,小雨,东北风,2级,19.0,12.0,2020-02-16,2020,2,1,15.5,0.6231352703642993,0.7250000000000001,0.904846221376664,68.2211964037839,60.00821287017444
46083,15 ℃,10 ℃,阴,大雨,东北风,2级,15.0,10.0,2020-02-17,2020,2,1,12.5,0.3233720862675011,0.525,1.0,49.816443431157225,40.18507147354391
46084,10 ℃,9 ℃,暴雨,中雨,东北风,2级,10.0,9.0,2020-02-18,2020,2,1,9.5,0.1266396057402993,0.275,1.0,40.4972117351836,25.60559144132698
46085,11 ℃,9 ℃,阴,阴,东北风,3级,11.0,9.0,2020-02-19,2020,2,1,10.0,0.15097649082429462,0.8,1.0,42.54484116068832,39.63828442659798
46086,14 ℃,12 ℃,阴,小雨,东北风,2级,14.0,12.0,2020-02-20,2020,2,1,13.0,0.3678693113567828,0.7250000000000001,1.0,52.78910169277707,47.3406655209273
46087,13 ℃,13 ℃,中雨,小雨,西北风,1级,13.0,13.0,2020-02-21,2020,2,1,13.0,0.36787329706170613,0.55,1.0,52.34562114635476,42.96566552092731
46088,17 ℃,16 ℃,小雨,阵雨,西北风,1级,17.0,16.0,2020-02-22,2020,2,1,16.5,0.7286734044774015,0.625,1.0,76.94238880201245,65.66768130648299
46089,23 ℃,18 ℃,小雨,小雨,西北风,1级,23.0,18.0,2020-02-23,2020,2,1,20.5,0.9936383861576102,0.65,0.6705894642295427,82.29116584314328,83.95620831258253
46090,20 ℃,14 ℃,小雨,多云,东北风,3级,20.0,14.0,2020-02-24,2020,2,1,17.0,0.7783702786361036,0.8,1.0,81.47509450333553,73.47082330579727
46091,21 ℃,13 ℃,多云,多云,东北风,4级,21.0,13.0,2020-02-25,2020,2,1,17.0,0.7780912556877876,0.95,1.0,81.83568467584014,77.22082330579728
46092,16 ℃,13 ℃,阴,小雨,东北风,2级,16.0,13.0,2020-02-26,2020,2,1,14.5,0.5167319044509672,0.7250000000000001,1.0,62.0996221317063,55.197766470286545
46093,13 ℃,13 ℃,小雨,小雨,西北风,1级,13.0,13.0,2020-02-27,2020,2,1,13.0,0.36787329706170613,0.65,1.0,52.601637055990246,45.46566552092731
46094,17 ℃,13 ℃,小雨,多云,东北风,3级,17.0,13.0,2020-02-28,2020,2,1,15.0,0.5697125166208611,0.8,1.0,65.92912516314851,60.10917836255387
46095,21 ℃,13 ℃,多云,多云,东北风,3级,21.0,13.0,2020-02-29,2020,2,1,17.0,0.7780912556877876,0.95,0.9384754750125712,81.23158955687045,76.29795543098585
46096,19 ℃,14 ℃,阴,阴,东北风,1级,19.0,14.0,2020-03-01,2020,3,1,16.5,0.7285189390417236,0.8,0.904846221376664,76.4698273077791,68.61537462713294
46097,18 ℃,15 ℃,阴,中雨,东北风,1级,18.0,15.0,2020-03-02,2020,3,1,16.5,0.7286150797975682,0.625,0.9641138460010231,76.6010661641574,65.12938899649832
46098,16 ℃,14 ℃,大雨,中雨,东北风,1级,16.0,14.0,2020-03-03,2020,3,1,15.0,0.5697401786359916,0.35,1.0,64.42494951381195,48.85917836255387
46099,17 ℃,14 ℃,中雨,中雨,东北风,1级,17.0,14.0,2020-03-04,2020,3,1,15.5,0.6232673916529368,0.45,1.0,68.52379204842894,54.560519549524464
46100,23 ℃,14 ℃,小雨,多云,东北风,1级,23.0,14.0,2020-03-05,2020,3,1,18.5,0.9047180460614396,0.8,0.6705894642295427,80.53469988879391,78.31709132737748
46101,19 ℃,18 ℃,多云,小雨,东北风,1级,19.0,18.0,2020-03-06,2020,3,1,18.5,0.9066564685258471,0.8,0.904846221376664,89.83864487431347,81.8309426845843
46102,24 ℃,18 ℃,小雨,雷阵雨,西南风,2级,24.0,18.0,2020-03-07,2020,3,1,21.0,0.995929862284104,0.625,0.613053372743839,79.82021476880955,83.76355946824823
46103,29 ℃,20 ℃,阴,中雨,西南风,2级,29.0,20.0,2020-03-08,2020,3,1,24.5,0.7866328942630173,0.625,0.33925223562985396,62.35339666245765,74.40414254330999
46104,27 ℃,19 ℃,阴,大雨,东北风,2级,27.0,19.0,2020-03-09,2020,3,1,23.0,0.9225165822245811,0.525,0.44488648078737847,71.15991022592395,78.74105608890133
46105,24 ℃,19 ℃,小雨,大雨,西北风,2级,24.0,19.0,2020-03-10,2020,3,1,21.5,0.9920470997173815,0.45,0.613053372743839,78.79646692849876,80.17972564014316
46106,24 ℃,18 ℃,小雨,大雨,西南风,2级,24.0,18.0,2020-03-11,2020,3,1,21.0,0.995929862284104,0.45,0.613053372743839,78.85834402210051,79.38855946824825
46107,23 ℃,21 ℃,小雨,大雨,西南风,1级,23.0,21.0,2020-03-12,2020,3,1,22.0,0.9820621483176446,0.45,0.6705894642295427,80.83297414921142,81.30884196344314
46108,21 ℃,11 ℃,大雨,小雨,东北风,3级,21.0,11.0,2020-03-13,2020,3,1,16.0,0.6760173980880114,0.45,0.9384754750125712,71.51287963410591,56.96467756777148
46109,14 ℃,9 ℃,阴,小雨,东北风,4级,14.0,9.0,2020-03-14,2020,3,1,11.5,0.24409841714185385,0.7250000000000001,1.0,46.31630010206398,41.57650525526271
46110,8 ℃,8 ℃,中雨,中雨,东北风,2级,8.0,8.0,2020-03-15,2020,3,1,8.0,0.07131658492563792,0.45,1.0,39.024077901930816,28.090247581583643
46111,10 ℃,9 ℃,阴,小雨,东北风,2级,10.0,9.0,2020-03-16,2020,3,1,9.5,0.1266396057402993,0.7250000000000001,1.0,41.45740090823703,36.85559144132698
46112,18 ℃,11 ℃,阴,多云,东北风,2级,18.0,11.0,2020-03-17,2020,3,1,14.5,0.516665457701574,0.875,0.9641138460010231,61.91468482849817,58.40947416030189
46113,16 ℃,13 ℃,阴,中雨,东北风,2级,16.0,13.0,2020-03-18,2020,3,1,14.5,0.5167319044509672,0.625,1.0,61.82321469847746,52.697766470286545
46114,14 ℃,11 ℃,大雨,暴雨,东北风,2级,14.0,11.0,2020-03-19,2020,3,1,12.5,0.3233778626593688,0.175,1.0,48.9592199483544,31.435071473543914
46115,14 ℃,11 ℃,暴雨,大雨,东北风,2级,14.0,11.0,2020-03-20,2020,3,1,12.5,0.3233778626593688,0.175,1.0,48.9592199483544,31.435071473543914
46116,15 ℃,12 ℃,中雨,小雨,东北风,2级,15.0,12.0,2020-03-21,2020,3,1,13.5,0.4152179778148124,0.55,1.0,55.132279837598766,45.358259266093384
